device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
pixel_10a,cactus,qwen3_vl_2b,prefill,512,0,21.990000,1477.602,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=1; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=512; shared_decode_tokens=100"
pixel_10a,cactus,qwen3_vl_2b,prefill,1024,0,24.110000,1976.200,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture"
pixel_10a,cactus,qwen3_vl_2b,prefill,2048,0,21.080000,1976.187,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture"
pixel_10a,cactus,qwen3_vl_2b,prefill,4096,0,21.380000,1978.438,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture"
pixel_10a,cactus,qwen3_vl_2b,decode,256,100,3.180000,1210.687,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=256; shares measured invocation with prefill row"
pixel_10a,cactus,qwen3_vl_2b,decode,512,100,10.910000,1477.602,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=1; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=512; shares measured invocation with prefill row"
pixel_10a,cactus,qwen3_vl_2b,decode,1024,100,2.700000,1210.529,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=1024; shares measured invocation with prefill row"
pixel_10a,cactus,qwen3_vl_2b,decode,2048,100,2.300000,1210.533,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=5C111JEA320125; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=2048; shares measured invocation with prefill row"
pixel_10a,executorch,gemma_4_e2b,prefill,256,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
pixel_10a,executorch,gemma_4_e2b,prefill,512,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
