device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
mac_m4pro,executorch,qwen3_vl_2b,prefill,512,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,decode,512,100,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,decode,1024,100,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,decode,2048,100,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,litert_lm,gemma_4_e2b,prefill,256,0,72.410000,2606.333,2588.148,2588.148,ok,"warmup_runs=2,measurement_runs=3; runner=litert_lm; paired_prefill_decode=true; shared_context=256; shared_decode_tokens=100; threads=1; quantization=int4_per_output_channel"
mac_m4pro,litert_lm,gemma_4_e2b,decode,256,100,19.720000,2606.333,2588.148,2588.148,ok,"warmup_runs=2,measurement_runs=3; runner=litert_lm; paired_prefill_decode=true; shared_context=256; shares measured invocation with prefill row; threads=1; quantization=int4_per_output_channel"
mac_m4pro,litert_lm,gemma_4_e2b,prefill,512,0,141.250000,2608.379,2588.148,2588.148,ok,"warmup_runs=2,measurement_runs=3; runner=litert_lm; paired_prefill_decode=true; shared_context=512; shared_decode_tokens=100; threads=1; quantization=int4_per_output_channel"
