device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
pixel_10a,executorch,lfm_2_5_vl_1_6b,prefill,256,0,55.794200,1138.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none; format=Q4 8da4w XNNPACK"
pixel_10a,executorch,lfm_2_5_vl_1_6b,prefill,512,0,86.118300,1138.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none; format=Q4 8da4w XNNPACK"
pixel_10a,executorch,lfm_2_5_vl_1_6b,prefill,1024,0,123.841000,1138.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none; format=Q4 8da4w XNNPACK"
pixel_10a,executorch,lfm_2_5_vl_1_6b,prefill,2048,0,124.219000,1138.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none; format=Q4 8da4w XNNPACK"
pixel_10a,executorch,lfm_2_5_vl_1_6b,prefill,4096,0,,,2427.657,2427.657,unsupported,configured ExecuTorch .pte export supports at most 2048 input tokens for token_embedding; requested prefill seqlen=4096
pixel_10a,executorch,qwen3_vl_2b,prefill,256,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,qwen3_vl_2b,prefill,512,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,qwen3_vl_2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,qwen3_vl_2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,qwen3_vl_2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
