device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,256,0,172.346606,2826.660,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; format=Q4 8da4w XNNPACK"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,512,0,172.190570,2834.456,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; format=Q4 8da4w XNNPACK"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,1024,0,171.029009,2840.613,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; format=Q4 8da4w XNNPACK"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,2048,0,169.352145,2847.160,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=executorch; provider=cpu_xnnpack; gpu=disabled; threads=8; format=Q4 8da4w XNNPACK"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,4096,0,,,2427.657,2427.657,unsupported,configured ExecuTorch .pte export supports at most 2048 input tokens for token_embedding; requested prefill seqlen=4096
mac_m4pro,executorch,qwen3_vl_2b,prefill,256,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,prefill,512,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
